,movie_id,title,tags
2331,302688,My Big Fat Greek Wedding 2,"the continu adventur of the portokalo family. a follow-up to the 2002 comedy, ""mi big fat greek wedding."" romanc comedi famili comedi wed john_corbett elena_kampouri nia_vardalo ian_gomez john_stamo nia_vardalo kirk_jon"
2332,60307,Diary of a Wimpy Kid: Rodrick Rules,"back in middl school after summer vacation, greg heffley and hi older brother rodrick must deal with their parents' misguid attempt to have them bond. famili comedi based_on_novel middle_school zachary_gordon devon_bostick rachael_harri robert_capron steve_zahn david_bow"
2333,106,Predator,"dutch and hi group of commando are hire by the cia to rescu down airmen from guerilla in a central american jungle. the mission goe well but as they return they find that someth is hunt them. nearli invisible, it blend in with the forest, take trophi from the bodi of it victim as it goe along. occasion see through it eyes, the audienc see it is an intellig alien hunter, hunt them for sport, kill them off one at a time. science_fict action adventur thriller central_and_south_america predat alien stalk invis commando 3d arnold_schwarzenegg carl_weath elpidia_carrillo bill_duk jesse_ventura john_mctiernan"
2334,279,Amadeus,"the incred stori of geniu musician wolfgang amadeu mozart, told in flashback by hi peer and secret rival antonio salieri – now confin to an insan asylum. drama histori music itali compos opera talent musician marriage_crisi god murder vienna_austria envi 18th_centuri f._murray_abraham tom_hulc elizabeth_berridg roy_dotric simon_callow miloš_forman"
2335,8617,Prom Night,"donna' senior prom is suppos to be the best night of her life, though a sadist killer from her past ha differ plan for her and her friends. crime horror aunt remak blood_on_shirt slasher death_of_famili masturb kicked_in_the_fac renov black_stereotyp chest brittany_snow scott_port jessica_stroup dana_davi kelly_blatz nelson_mccormick"
2336,10625,Mean Girls,"cadi heron is a hit with the plastics, the a-list girl cliqu at her new school, until she make the mistak of fall for aaron samuels, the ex-boyfriend of alpha plastic regina george. comedi female_friendship high_school fish_out_of_wat best_friend teenag popular gossip teen_comedi high_school_rivalri new_girl_at_school lindsay_lohan rachel_mcadam tim_meadow ana_gastey amy_poehl mark_wat"
2337,10934,Under the Tuscan Sun,"after a rough divoce, frances, a 35 year old book editor from san francisco take a tour of tuscani at the urg of her friends. on a whim she buy bramasole, a run down villa in the tuscan countrysid and begin to piec her life togeth start with the villa and find that life sometim ha unexpect way of give her everyth she wanted. comedi drama romanc depress toscana recreat author divorc woman_director diane_lan sandra_oh lindsay_duncan raoul_bova vincent_riotta audrey_wel"
2338,5279,Gosford Park,"multipl storylin drama set in 1932, show the live of upstair guest and downstair servant at a parti in a countri hous in england. drama mysteri thriller servant money shooting_parti helen_mirren clive_owen maggie_smith geraldine_somervil jeremy_northam robert_altman"
2339,10013,Peggy Sue Got Married,"peggi sue faint at a highschool reunion. when she wake up she find herself in her own past, just befor she finish school. comedi drama fantasi romanc time_travel high_school_reunion kathleen_turn nicolas_cag barry_mil catherine_hick joan_allen francis_ford_coppola"
2340,194662,Birdman,"a fade actor best known for hi portray of a popular superhero attempt to mount a comeback by appear in a broadway play. as open night approaches, hi attempt to becom more altruistic, rebuild hi career, and reconnect with friend and famili prove more difficult than expected. drama comedi times_squar superhero long_tak new_york_c play broadway actor michael_keaton emma_ston zach_galifianaki naomi_watt edward_norton alejandro_gonzález_iñárritu"
2341,160588,Blue Jasmine,"jasmin french use to be on the top of the heap as a new york socialite, but now is return to her estrang sister in san francisco utterli ruined. as jasmin struggl with her haunt memori of a privileg past bear dark realiti she ignored, she tri to recov in her present. unfortunately, it all prove a lose battl as jasmine' narcissist hangup and their consequ begin to overwhelm her. in do so, her old pretens and new deceit begin to foul up everyone' lives, especi her own. comedi drama san_francisco sister_sister_relationship new_york_c rich narciss xanax cate_blanchett alec_baldwin sally_hawkin bobby_cannaval louis_c.k. woody_allen"
2342,9829,United 93,"a real time account of the event on unit flight 93, one of the plane hijack on 9/11 that crash near shanksville, pennsylvania when passeng foil the terrorist plot. drama histori crime thriller action airplan hijack terror_cel emergency_land war_on_terror j.j._johnson polly_adam trish_gat nancy_mcdoniel opal_alladin paul_greengrass"
2343,10028,Honey,"honey daniel (jessica alba) dream of make a name for herself as a hip-hop choreographer. when she' not busi hit downtown club with her friends, she teach danc class at a nearbi commun center in harlem, n.y., as a way to keep kid off the streets. honey think she' hit the jackpot when she meet a hotshot director (david moscow) who cast her in one of hi music videos. but, when he start demand sexual favor from her, honey make a decis that will chang her life. romanc music famili new_york danc hip-hop dream danc blackmail harass career video teacher busi sabotag choreograph club harlem youth_cent jessica_alba mekhi_phif joy_bryant romeo_mil david_moscow bille_woodruff"
2344,10535,Spy Hard,"the evil gen. rancor ha hi sight set on world domination, and onli one man can stop him: dick steele, also known as agent wd-40. rancor need to obtain a comput circuit for the missil that he is plan to fire, so steel team up with veroniqu ukrinsky, a kgb agent whose father design the chip. togeth they tri to locat the evil mastermind' headquarters, where veronique' father and sever other hostag are be held. action comedi atomic_bomb spoof james_bond_spoof leslie_nielsen nicollette_sheridan charles_durn marcia_gay_harden barry_bostwick rick_friedberg"
2345,790,The Fog,"strang thing begin to occur as a tini california coastal town prepar to commemor it centenary. inanim object spring eerili to life; rev. malon stumbl upon a dark secret about the town' founding; radio announc stevi wit a mystic fire; and hitchhik elizabeth discov the mutil corps of a fisherman. then a mysteri iridesc fog descend upon the village, and more peopl start to die. horror propheci sea beach gold small_town behead sword narrat fog leprosi ship lighthous church adrienne_barbeau jamie_lee_curti janet_leigh john_houseman tom_atkin john_carpent"
2346,43959,Soul Surfer,"soul surfer is the inspir true stori of teen surfer bethani hamilton. bethani lost her left arm in a shark attack and courag overcam all odd to becom a champion again, through her sheer determin and unwav faith.bethani (annasophia robb) wa born to surf. a natur talent who took to the wave at a young age, she wa lead an idyl life on kauai, particip in nation surf competit with her best friend alana (lorrain nicholson), when everyth changed. on halloween morning, a 14-foot tiger shark came out of nowher and seem to shatter all her dreams.soul surfer reveal bethany' fight to recov from her ordeal and how she grappl with the question of her future. strengthen by the love of her parents, tom (denni quaid) and cheri (helen hunt), and support by her youth group leader sara (carri underwood), bethani refus to give in or give up, and begin a bold return to the water. action drama competit based_on_novel shark_attack surf biographi sport duringcreditssting annasophia_robb helen_hunt lorraine_nicholson carrie_underwood dennis_quaid sean_mcnamara"
2347,10364,Catch-22,"a bombardi in world war ii tri desper to escap the insan of the war. however, sometim insan is the onli sane way to cope with a crazi situation. catch-22 is a parodi of a ""militari mentality"" and of a bureaucrat societi in general. war comedi drama world_war_ii island bomber pianosa american alan_arkin martin_balsam richard_benjamin art_garfunkel jack_gilford mike_nichol"
2348,16991,Observe and Report,"bi-polar mall secur guard ronni barnhardt is call into action to stop a flasher from turn shopper' paradis into hi person peep show. but when barnhardt can't bring the culprit to justice, a surli polic detective, is recruit to close the case. comedi crime drama robberi unrequited_lov security_guard mall seth_rogen anna_fari michael_peña ray_liotta collette_wolf jody_hil"
2349,9610,Conan the Destroyer,"base on a charact creat by robert e. howard, thi fast-paced, occasion humor sequel to conan the barbarian featur the hero (arnold schwarzenegger) as he is commiss by the evil queen tarami (sarah douglas) to safe escort a teen princess (olivia d'abo) and her power bodyguard (wilt chamberlain) to a far away castl to retriev the magic horn of dagon. unknown to conan, the queen plan to sacrific the princess when she return and inherit her kingdom after the bodyguard kill conan. the queen' plan fail to take into consider conan' strength and cun and the abil of hi sidekicks: the eccentr wizard akiro (mako), the wild woman zula (grace jones), and the inept malak (tracey walter). togeth the hero and hi alli must defeat both mortal and supernatur foe in thi voyag to sword-and-sorceri land. adventur fantasi action swordplay sword magic warrior_woman lone_wolf wizardri royalti barbarian sword_and_sorceri arnold_schwarzenegg grace_jon wilt_chamberlain tracey_walt mako richard_fleisch"
